# iteration				N = 1 :			 N = 2 :		    N = 10 : 		 N = 100 :
        2150        0.975947        0.845885        0.749622        0.594718
        2151       0.0368188        0.479734        0.500544        0.462228
        2152         0.93576         0.63761        0.513382        0.529211
        2153        0.685929        0.752118        0.661413        0.527391
        2154        0.327518        0.500395        0.547333        0.515859
        2155         0.21895        0.179683        0.454529        0.460554
        2156        0.444549        0.611952        0.421518         0.50669
        2157        0.742191        0.574763        0.596532        0.492701
        2158        0.406658         0.25415        0.425323        0.504728
        2159        0.533384        0.564335        0.658345         0.55414
        2160        0.762375         0.87447        0.567257        0.517407
        2161        0.486366        0.408075        0.456199        0.505922
        2162        0.017443        0.207394        0.449157        0.498504
        2163        0.273101        0.141189        0.227025        0.444234
        2164        0.550176        0.726599        0.560296        0.478577
        2165        0.401455        0.467167        0.506755        0.479257
        2166        0.606738        0.601176        0.476728        0.545616
        2167        0.923295        0.915495        0.657391        0.509187
        2168        0.489323        0.606437        0.566036        0.474358
        2169        0.311171        0.244174        0.491074        0.464322
        2170        0.657636        0.592206        0.487496        0.524399
        2171        0.972992        0.906744        0.616703        0.525371
        2172        0.258984        0.138863        0.342518        0.513978
        2173       0.0127916        0.118372        0.287015        0.494324
        2174        0.584733        0.433709        0.370071        0.478033
        2175         0.17186        0.145381        0.351376        0.445463
        2176        0.120783        0.177605        0.496627         0.49582
        2177        0.398161        0.407459         0.52187        0.458301
        2178        0.217156        0.484166        0.440022        0.515135
        2179        0.193153        0.321624        0.537633        0.493473
        2180        0.946698        0.761119        0.531469        0.516869
        2181          0.7738        0.531871        0.564697        0.506787
        2182        0.455319        0.465811        0.559788        0.505381
        2183        0.163709        0.258252        0.395987        0.515906
        2184       0.0261388        0.404167        0.356787        0.476852
        2185        0.591041        0.464016        0.418415        0.538304
        2186        0.187298        0.394756        0.432558         0.52953
        2187       0.0219636        0.379245         0.39141        0.518412
        2188        0.488129        0.646965         0.43428        0.466488
        2189        0.297143        0.634289        0.533516        0.546024
        2190       0.0508105        0.104623        0.342008        0.513229
        2191        0.164892        0.346145         0.54107        0.547316
        2192        0.674542        0.783764        0.529716        0.449196
        2193        0.518305        0.465751        0.565297           0.494
        2194        0.126696        0.285556        0.309757        0.473971
        2195         0.34484        0.534026        0.551513        0.505388
        2196        0.300328        0.192766        0.343705        0.525646
        2197        0.285537        0.209345        0.296462        0.512332
        2198        0.149861        0.460492        0.542422        0.470588
        2199        0.277163        0.518926        0.507164        0.501247
        2200        0.736655        0.689213        0.393009        0.520531
        2201        0.514311        0.751528        0.446988        0.470639
        2202        0.323618        0.320559        0.440156        0.514638
        2203        0.919617        0.748636         0.43202        0.521753
        2204        0.252926        0.323564        0.614264        0.500921
        2205        0.448929        0.566184        0.393118        0.509224
        2206        0.323348        0.341481        0.438521         0.50308
        2207        0.884451        0.568716        0.646415        0.446778
        2208        0.553583        0.546603        0.661991        0.485599
        2209        0.282557        0.482702        0.517357        0.467293
        2210        0.575444        0.602867        0.455603          0.4616
        2211        0.944111        0.775603        0.640718        0.525722
        2212        0.445659        0.663369        0.572768        0.534721
        2213        0.663853        0.442091        0.511357         0.52761
        2214        0.397447         0.23225        0.416212        0.487965
        2215       0.0915242          0.3687        0.687865        0.495154
        2216        0.972996        0.497778        0.467435         0.52921
        2217         0.30113        0.413008        0.553548        0.466968
        2218       0.0853359        0.395762        0.425064        0.474785
        2219        0.115876        0.173311        0.416571         0.50695
        2220        0.853083        0.689817        0.463218        0.519226
        2221        0.374988        0.639572        0.483409        0.511839
        2222        0.533893        0.757311        0.560813        0.511052
        2223        0.154832        0.506302        0.567116        0.496305
        2224        0.552437        0.547179        0.467636        0.481118
        2225        0.970358        0.892839        0.694239        0.588591
        2226        0.476089        0.328145          0.5628        0.461831
        2227         0.18414        0.556363        0.451576        0.538991
        2228        0.836476        0.873214        0.526073        0.492204
        2229        0.238891        0.397816        0.466308        0.507631
        2230        0.927428        0.628662        0.382414        0.465485
        2231        0.905543         0.65074        0.640366        0.527242
        2232        0.129817        0.193077         0.39488        0.482777
        2233        0.502635        0.607889        0.462271        0.500871
        2234        0.921178        0.584362        0.470917        0.507803
        2235        0.993942        0.580324        0.396986         0.51363
        2236         0.52293        0.299944        0.511901        0.524698
        2237      0.00992396        0.498531        0.506706        0.541869
        2238        0.120441       0.0777936        0.475623        0.442402
        2239        0.164764        0.154956        0.482823        0.502323
        2240          0.7611        0.543169        0.636274        0.575963
        2241        0.554441        0.552181        0.571659        0.518038
        2242        0.392984        0.578393        0.616302        0.496792
        2243       0.0224383        0.160837         0.45391        0.487085
        2244       0.0516215        0.280262        0.529401        0.520597
        2245        0.668365        0.606152        0.590074        0.554283
        2246        0.934786         0.77207        0.513681        0.533465
        2247        0.150954        0.391914        0.471493        0.485398
        2248       0.0251697        0.414556        0.548956        0.503283
        2249        0.600554        0.735458        0.418972        0.437456
        2250       0.0282143        0.112426        0.441921        0.445388
        2251        0.407411        0.427112        0.448293         0.46809
        2252        0.687282        0.440451          0.5278         0.45807
        2253         0.79071        0.842424        0.474268        0.500993
        2254       0.0207978        0.215485        0.476949        0.505276
        2255        0.879518        0.825288        0.552343        0.473826
        2256        0.695892        0.418091        0.509685        0.510551
        2257       0.0504379         0.12496        0.259088        0.509108
        2258        0.610506        0.519797          0.5125        0.498022
        2259         0.46796        0.409795        0.490259        0.457853
        2260        0.800847        0.799367        0.613624        0.472887
        2261        0.162163       0.0953693        0.607471        0.509934
        2262         0.02349        0.133799         0.31578        0.435654
        2263        0.554592        0.314508        0.491839        0.534369
        2264        0.781356        0.527108        0.498794         0.46104
        2265        0.106826        0.321572        0.465327        0.496959
        2266        0.170218        0.292311        0.394579        0.504194
        2267        0.717377        0.463208        0.417845        0.521885
        2268        0.717296        0.829346        0.601849        0.483606
        2269        0.631304        0.562614        0.630518         0.52816
        2270        0.365939        0.344036        0.447758        0.491801
        2271        0.953018         0.65419        0.512861        0.500964
        2272        0.930314         0.63052        0.418528         0.47161
        2273         0.36649         0.47034         0.47396        0.482193
        2274        0.701414        0.691938        0.570939        0.567564
        2275        0.368216        0.421966        0.425094        0.453706
        2276        0.430678        0.501497        0.501418        0.498641
        2277        0.206961        0.529102        0.463586        0.461016
        2278         0.64986        0.608377        0.489312         0.52033
        2279        0.800498        0.847944        0.614988         0.50436
        2280        0.205792        0.570294        0.545756        0.490711
        2281        0.163198        0.405378        0.513087        0.538328
        2282        0.996027        0.846879        0.489406        0.476928
        2283        0.329542        0.491965        0.574536        0.510427
        2284        0.186329         0.31536        0.435145        0.475198
        2285        0.397254        0.379182        0.477264        0.483188
        2286        0.673367        0.472407        0.521712        0.509179
        2287        0.139947        0.116549        0.479162        0.433643
        2288        0.225909        0.163306        0.419054        0.458262
        2289        0.652856        0.529133        0.515898          0.5382
        2290        0.595214        0.332014        0.346033        0.519061
        2291        0.696378        0.375754        0.494037        0.490204
        2292         0.93027         0.81295        0.593983        0.490097
        2293        0.790834        0.843063        0.647998        0.541629
        2294        0.065922       0.0877534        0.591431        0.511393
        2295        0.692027        0.640505        0.556727        0.529624
        2296        0.671863        0.707561        0.560164        0.497404
        2297        0.640844        0.426035        0.418301        0.472827
        2298          0.8579        0.733719         0.60265        0.493441
        2299        0.731328        0.632271        0.558022        0.471573
        2300        0.625801        0.577165        0.525673        0.522456
        2301         0.88031        0.477651         0.49791        0.560355
        2302        0.540471         0.51909        0.444887        0.540782
        2303        0.207863        0.536968        0.542842        0.510112
        2304        0.163121        0.472798         0.42983        0.488126
        2305        0.151527         0.21052        0.640932        0.422146
        2306        0.146509         0.19906        0.538792        0.488845
        2307        0.338395        0.270962        0.353081        0.484653
        2308        0.437272        0.714576        0.557765        0.498261
        2309        0.127859        0.381762        0.518995        0.517125
        2310        0.762769        0.535518         0.59756        0.509459
        2311        0.813962        0.571046         0.43427        0.497057
        2312        0.499786        0.675461        0.618009        0.522769
        2313         0.73997        0.609427        0.655533        0.527624
        2314        0.129878        0.469364        0.438007        0.511822
        2315       0.0289836       0.0802698        0.427939        0.484225
        2316        0.781053        0.822591        0.555017        0.516803
        2317         0.27303        0.145701        0.281685        0.511989
        2318        0.837889        0.886326        0.637485        0.487244
        2319        0.349301        0.601486        0.571537        0.485564
        2320        0.272155        0.438056        0.468455        0.513406
        2321        0.545828         0.27877        0.435713        0.496747
        2322        0.203367        0.398163        0.508532        0.477038
        2323        0.380094        0.190504        0.427809        0.504695
        2324        0.243681        0.440993        0.511169        0.508998
        2325        0.882729        0.535227        0.527797         0.49771
        2326        0.413922        0.561119        0.463113        0.492952
        2327        0.694619        0.760719        0.565475        0.524793
        2328        0.837468         0.73287        0.537677        0.491089
        2329       0.0894254        0.354886        0.392079        0.439383
        2330       0.0261451        0.453512        0.438345        0.459497
        2331        0.984696        0.871079        0.513119        0.466918
        2332        0.367204        0.487849        0.375085        0.487572
        2333        0.143395        0.409886        0.347852        0.502068
        2334        0.402864        0.534326        0.655559        0.497553
        2335       0.0938852        0.369295        0.508133        0.510723
        2336        0.663836        0.810076        0.388278        0.506986
        2337        0.810031        0.739957         0.59174        0.526018
        2338        0.175676        0.204685        0.484599        0.458639
        2339        0.894297        0.562131        0.362611        0.476908
        2340        0.301705        0.179805        0.511283        0.469128
        2341        0.895362        0.875722        0.542769        0.472033
        2342        0.318686        0.494082        0.485212        0.479202
        2343         0.46796        0.584686        0.568063        0.520798
        2344       0.0413659        0.110206        0.616663        0.525374
        2345        0.346309        0.621909         0.46219        0.507866
        2346        0.919384        0.793242        0.697419        0.504314
        2347        0.553697         0.64051        0.360815        0.486418
        2348        0.325015        0.436744        0.694826        0.498092
        2349        0.909412        0.672359        0.569934        0.519812
        2350        0.232603        0.555485         0.35273         0.46015
        2351        0.720441         0.78446        0.569987        0.530443
        2352        0.160467        0.161003        0.515121        0.548526
        2353        0.558967        0.728682        0.579569         0.49886
        2354        0.103505        0.388477        0.478087        0.494622
        2355        0.227926        0.420144        0.469904        0.435395
        2356        0.229619        0.270825        0.340596        0.472519
        2357        0.405509        0.294464        0.373644         0.47078
        2358        0.345513        0.458229        0.364406        0.515532
        2359       0.0356987        0.183843        0.558834        0.521461
        2360        0.557345        0.458647        0.668291        0.543456
        2361        0.295583        0.316878        0.541287        0.509516
        2362        0.159137        0.127234        0.471591        0.555643
        2363        0.921376        0.886784        0.485915        0.456313
        2364        0.576743        0.659898        0.466945        0.431791
        2365        0.813728        0.847582        0.599928        0.513274
        2366         0.17764        0.248606        0.541905         0.50402
        2367          0.1691        0.187638         0.44815        0.502298
        2368         0.92669        0.833354        0.483991        0.490553
        2369         0.89763        0.894786        0.523038        0.512662
        2370        0.225462        0.538102        0.493556        0.443027
        2371        0.789114        0.667116        0.479351        0.460378
        2372         0.81763        0.905291        0.793713        0.536179
        2373        0.777365        0.638345         0.49574         0.51027
        2374        0.375357        0.445896        0.366389         0.47036
        2375        0.729414        0.476537        0.652891         0.50019
        2376         0.30154        0.299352        0.558434         0.52408
        2377        0.449678        0.679776         0.52018        0.581059
        2378        0.390169        0.449987        0.391548         0.47547
        2379       0.0403877        0.232254         0.42016        0.485609
        2380        0.282005         0.47397        0.374628        0.538284
        2381        0.398237        0.499055        0.492528        0.512935
        2382        0.135193        0.193115        0.356997        0.509782
        2383        0.453412        0.327794        0.506581        0.555179
        2384        0.600345        0.389234        0.475807        0.524555
        2385        0.770791        0.790075        0.573488        0.536885
        2386       0.0470543        0.385052        0.440751        0.490057
        2387        0.334314        0.335607        0.387079        0.466794
        2388       0.0337285        0.325082        0.564077        0.466352
        2389        0.724175        0.846647         0.57418        0.506048
        2390        0.245038        0.392154        0.483721        0.534285
        2391        0.472654        0.670283        0.462855        0.516006
        2392        0.541211        0.472679        0.542233        0.463002
        2393        0.148106         0.17091         0.57929        0.503096
        2394         0.37082        0.436041        0.574022        0.499487
        2395        0.667761         0.68512        0.561366        0.507322
        2396        0.593634        0.720867        0.718256        0.549467
        2397        0.478691        0.476025         0.52934        0.505301
        2398        0.742523        0.823282        0.614641        0.490791
        2399        0.572456        0.373923        0.481367        0.437884
        2400         0.92333        0.559558         0.45411        0.447078
        2401        0.812604        0.755035        0.383972        0.486664
        2402        0.909047        0.627967         0.54632        0.481167
        2403        0.755408        0.849889        0.504897        0.502888
        2404        0.529556        0.521944        0.530689        0.484612
        2405       0.0328487       0.0877654        0.388108        0.456476
        2406        0.190599        0.249027        0.397545        0.501186
        2407        0.443052        0.273484        0.398084        0.492135
        2408        0.275606        0.587403        0.500814        0.509079
        2409        0.157066        0.357626        0.562863        0.503693
        2410         0.29137         0.26419        0.433508        0.558187
        2411        0.902008        0.901153        0.422643        0.467073
        2412        0.913542        0.466974        0.502127        0.445613
        2413        0.619308         0.55021        0.543102        0.466492
        2414        0.570295        0.502438        0.575917        0.544224
        2415        0.922944        0.926766        0.679943        0.527715
        2416        0.872459        0.693266        0.601789        0.465815
        2417        0.696218        0.805553        0.683486        0.506398
        2418       0.0558253        0.256853        0.565534        0.542163
        2419        0.366818        0.287659        0.409518        0.478803
        2420        0.646257          0.4367        0.444822        0.443953
        2421        0.788565        0.395922         0.55491        0.526332
        2422        0.790666         0.55971        0.539306        0.479313
        2423        0.234431        0.607151        0.463893        0.534602
        2424        0.116821        0.469935        0.478005        0.470365
        2425        0.769059        0.801029        0.553194        0.551978
        2426        0.592397        0.441706        0.393982         0.46796
        2427        0.220235        0.445407        0.381608        0.481679
        2428        0.648574        0.702361        0.521171        0.521464
        2429         0.10738         0.55252        0.441903        0.485839
        2430        0.815934        0.597195        0.608066        0.492177
        2431        0.211335        0.530532        0.480307         0.50907
        2432        0.290322        0.206544        0.457795        0.505703
        2433        0.983384        0.519632        0.551177        0.473344
        2434        0.203749          0.3773        0.494004        0.460291
        2435        0.692611         0.64176        0.591772        0.565182
        2436        0.920346        0.658477        0.316744        0.484889
        2437       0.0993855        0.307889        0.454434        0.490397
        2438        0.409806        0.532785         0.45247        0.492383
        2439        0.518913        0.316619        0.460772        0.500827
        2440        0.670657         0.61354        0.417062        0.550203
        2441         0.40249        0.442703        0.544841        0.521736
        2442        0.283136        0.628555        0.500621        0.462185
        2443        0.015253       0.0539431        0.429612        0.497753
        2444        0.466374        0.540013        0.547673        0.472326
        2445        0.427888        0.509768        0.533403        0.499475
        2446        0.496989        0.551665        0.546207         0.45276
        2447        0.865946        0.684615        0.530247        0.482039
        2448       0.0161449       0.0320419        0.453865        0.505016
        2449        0.474067        0.424115        0.390568        0.491209
        2450        0.609515        0.534706        0.379404        0.445336
        2451        0.753616        0.581901        0.505832        0.471752
        2452       0.0895583        0.123919        0.302434        0.481541
        2453        0.320859        0.499705        0.553205        0.547055
        2454        0.141888        0.116448        0.354243        0.500672
        2455        0.209031        0.383269        0.383605        0.538217
        2456        0.417477        0.627558        0.497379        0.493321
        2457        0.701284        0.491427        0.518846        0.474998
        2458        0.759836        0.461618        0.531523        0.552323
        2459        0.632682        0.395546        0.420953        0.540288
        2460       0.0512383         0.41504        0.517988        0.510161
        2461        0.238105        0.281396        0.449049        0.443931
        2462        0.144491        0.461678        0.455062        0.551188
        2463        0.949053         0.85531        0.546548        0.510993
        2464        0.516648        0.568094        0.451232        0.491457
        2465       0.0560529          0.3814        0.403776         0.47375
        2466        0.638518        0.538487        0.533183        0.500709
        2467        0.854525        0.716372        0.518426        0.475925
        2468        0.598718        0.316407        0.490305        0.517737
        2469        0.780635        0.423393        0.528648        0.551884
        2470        0.253443        0.572718        0.497288        0.462108
        2471        0.119839        0.136244        0.420889        0.492758
        2472       0.0930738        0.186621        0.271212        0.461923
        2473        0.134491        0.309897        0.316954        0.455641
        2474        0.124123        0.378905        0.609421        0.499012
        2475        0.908065        0.833445        0.722096        0.541262
        2476         0.35998        0.283899        0.419262        0.489684
        2477        0.842209         0.69619        0.568295        0.559731
        2478        0.996308           0.649        0.590668        0.480876
        2479        0.569011        0.487538        0.514221        0.483184
        2480       0.0169054        0.127934        0.577354        0.538256
        2481       0.0545594        0.476158        0.565729         0.44836
        2482        0.833207        0.786304        0.642289        0.514549
        2483        0.871009        0.853768        0.658061        0.521389
        2484        0.605589         0.46528        0.587917          0.4431
        2485      0.00307274        0.443683        0.493302         0.52125
        2486        0.127019        0.551662        0.531446        0.493366
        2487        0.131017        0.264169        0.453952        0.477614
        2488         0.56952        0.479872        0.600397        0.531784
        2489       0.0958984        0.301443        0.315832        0.452975
        2490      0.00136037        0.443779        0.413407         0.44316
        2491        0.203977        0.187026        0.360892        0.468222
        2492        0.377783        0.323614        0.476151        0.524452
        2493        0.165889        0.189002        0.442822        0.484981
        2494        0.690512        0.735553        0.562099        0.524536
        2495        0.792356        0.516558        0.585718        0.477333
        2496        0.131206        0.388919        0.462625        0.430258
        2497       0.0818447        0.402057        0.498386        0.499667
        2498        0.481444        0.588278        0.580888        0.470807
        2499       0.0368219        0.264701        0.264237        0.476702
        2500        0.486743        0.245052        0.508698        0.459146
        2501        0.433847        0.474726        0.519043          0.4859
        2502        0.704548        0.665613        0.565454        0.510964
        2503        0.848984         0.82687        0.656172        0.461714
        2504        0.236033        0.160182        0.393068        0.518346
        2505        0.503638        0.296747        0.501285        0.485343
        2506        0.859002        0.669174        0.490647        0.467041
        2507        0.947131        0.493561        0.475797        0.492884
        2508        0.374067        0.630994        0.637537        0.502962
        2509        0.230962        0.437464        0.520757        0.488968
        2510         0.45873        0.717634        0.593184        0.525262
        2511       0.0559158        0.379692        0.380148        0.482229
        2512        0.993911        0.841742        0.577097        0.490022
        2513        0.386817        0.348474        0.544954        0.543125
        2514        0.684868        0.491208        0.622077         0.54035
        2515        0.230915        0.443527        0.536672        0.493885
        2516        0.843412         0.47463        0.358667        0.525375
        2517        0.664563        0.616816        0.561302        0.514556
        2518        0.430697        0.563387        0.528665        0.482353
        2519        0.769006        0.767091        0.492197        0.508351
        2520        0.879833        0.793375        0.540376        0.512808
        2521        0.899798        0.940563        0.642479         0.56371
        2522        0.824958        0.841809        0.568104        0.515383
        2523        0.665491        0.769917        0.565091        0.489724
        2524        0.658342        0.421849        0.363251        0.474743
        2525        0.129971         0.49871        0.470886        0.505749
        2526        0.819511        0.540133        0.584226        0.527634
        2527       0.0789226        0.528038          0.6825        0.585317
        2528        0.890313        0.739657          0.5672        0.493911
        2529        0.704645         0.38722        0.544112         0.54861
        2530         0.92725         0.60279        0.549611        0.522046
        2531        0.764544        0.870058        0.584513        0.497018
        2532      0.00734999        0.316533        0.423145        0.505369
        2533        0.157359        0.293108         0.48328        0.497512
        2534        0.696233        0.504501        0.632761        0.547011
        2535        0.937306        0.922215         0.61716        0.513774
        2536       0.0670013        0.307438        0.353206        0.458221
        2537       0.0500274       0.0784351        0.366156         0.48526
        2538      0.00595156        0.346414         0.46425        0.456471
        2539        0.525382         0.27428        0.336097        0.484572
        2540        0.836072        0.730214        0.410788        0.466448
        2541        0.500804        0.446094        0.506882        0.477748
        2542        0.771681         0.67075        0.473722        0.528805
        2543        0.275118        0.438192         0.44286        0.491297
        2544        0.387497        0.547692        0.592456         0.48819
        2545        0.606364        0.359253         0.40422        0.474011
        2546        0.142854        0.415839        0.569614        0.523864
        2547        0.668376        0.771283        0.675561         0.48083
        2548       0.0466931        0.476114        0.553479        0.472879
        2549        0.469523        0.386335        0.580171        0.520221
        2550        0.781382        0.433396        0.333482        0.507539
        2551        0.113174        0.535983        0.475904        0.475781
        2552       0.0233415        0.441746          0.3989        0.465584
        2553       0.0431521        0.143418        0.530854        0.526987
        2554        0.305877        0.489941        0.500793         0.48323
        2555        0.368593        0.267874        0.454398        0.493208
        2556        0.564531        0.607562        0.622026        0.517953
        2557          0.5013        0.505911        0.611517        0.509351
        2558        0.487704         0.67422        0.400079        0.509597
        2559        0.664866        0.623969         0.57563        0.470714
        2560        0.965201        0.891874        0.562205        0.515114
        2561         0.34849        0.261401         0.37755        0.528827
        2562        0.284796        0.632504        0.522303        0.543964
        2563        0.479604        0.383087        0.485486        0.499297
        2564        0.271818        0.400775        0.553762        0.527924
        2565        0.978098         0.87553         0.70338        0.536895
        2566        0.299184        0.553651        0.592334        0.490755
        2567        0.431074        0.270209        0.402195        0.502315
        2568       0.0152376        0.196278        0.437972        0.489934
        2569        0.890779        0.542793        0.501128        0.489292
        2570        0.744162         0.82579        0.314389        0.504328
        2571        0.249494        0.276675        0.593057         0.46995
        2572        0.808663        0.822027        0.609948        0.518445
        2573        0.283857        0.194111        0.460881        0.520494
        2574        0.507038        0.286522        0.463336        0.495595
        2575         0.28726        0.148114        0.358745        0.498555
        2576        0.146669         0.50844        0.472316        0.519026
        2577        0.222624        0.133079        0.534493        0.497757
        2578        0.393404        0.488487        0.493705        0.501793
        2579        0.529051        0.711971        0.547049        0.514233
        2580        0.241203        0.479185        0.467545        0.522884
        2581        0.104489        0.472742        0.384742        0.464097
        2582        0.138859        0.402204        0.438314        0.528785
        2583        0.562755        0.716503        0.417944        0.500053
        2584        0.230514        0.280839        0.360828        0.456443
        2585        0.626909        0.544787        0.621764        0.499572
        2586        0.274125        0.478024        0.468364        0.515264
        2587        0.472143        0.353135        0.381835        0.546257
        2588        0.596943        0.557621        0.545359        0.462517
        2589        0.970044        0.953021        0.548606        0.530262
        2590        0.429501        0.489107        0.486878         0.50824
        2591        0.112232         0.13403        0.432894         0.47284
        2592         0.12952        0.193063         0.24191        0.502449
        2593        0.405067        0.443009        0.537786        0.514298
        2594        0.164577        0.577266        0.527374        0.489176
        2595        0.728284        0.796767        0.599319        0.483884
        2596        0.267284        0.240503        0.464564        0.448592
        2597       0.0390785        0.259757        0.460736        0.524332
        2598        0.909159        0.923571         0.52963        0.480158
        2599        0.379362        0.407988        0.232422        0.473006
        2600        0.159293        0.564274        0.624485         0.57651
        2601        0.907542        0.665296        0.592004         0.45582
        2602        0.101335        0.465586        0.564432        0.499465
        2603        0.127391        0.337899        0.456413        0.509312
        2604        0.277236        0.613455        0.643602        0.496267
        2605        0.125206        0.288063        0.410078        0.500482
        2606        0.108624       0.0831122        0.579161        0.565924
        2607        0.452664         0.27749         0.50074        0.523217
        2608        0.916598        0.750067         0.65008        0.522181
        2609        0.306425        0.475936        0.616727        0.534335
        2610       0.0181445        0.174307        0.436113        0.481414
        2611         0.85672        0.470362        0.536889        0.501523
        2612        0.422318        0.553595        0.427453        0.460429
        2613        0.965832        0.824812        0.696711        0.569646
        2614        0.881735        0.544064        0.315414          0.5309
        2615         0.11354        0.331019        0.341486        0.491109
        2616        0.474859         0.52369         0.58929        0.473855
        2617        0.110291        0.554596        0.439757        0.490213
        2618        0.501971        0.526522        0.454414        0.489376
        2619        0.129998        0.121524        0.407604        0.480624
        2620        0.272652        0.602951        0.451281        0.523383
        2621         0.73308        0.404474        0.446661        0.469315
        2622        0.345013        0.263579        0.495426        0.545081
        2623        0.876496         0.85836        0.526135        0.489556
        2624        0.946838        0.941646        0.572607        0.515389
        2625        0.421218        0.219349        0.541396        0.469736
        2626        0.666225        0.561288        0.513691        0.468372
        2627        0.348737         0.62141          0.5591        0.524043
        2628       0.0442378        0.326249        0.538463        0.454417
        2629        0.786906        0.399322          0.4111        0.515214
        2630        0.434489        0.246011        0.297444        0.525629
        2631       0.0215517        0.436901        0.526789        0.508814
        2632        0.414511        0.693672        0.655636        0.530612
        2633         0.93399        0.884068        0.595826        0.532709
        2634        0.141182        0.442197        0.651956        0.517559
        2635        0.755738        0.406194         0.43058        0.454619
        2636        0.337415        0.653071        0.532978        0.561244
        2637        0.670398        0.344021        0.549913         0.49485
        2638       0.0797104        0.193674        0.499418        0.491283
        2639        0.618837        0.752314        0.533339        0.460541
        2640        0.226121        0.437084        0.418677        0.505699
        2641        0.677493        0.750201         0.59687        0.491948
        2642        0.181586        0.350317        0.346561        0.525579
        2643        0.580783         0.45606        0.519257        0.520551
        2644        0.742517        0.704399        0.466185        0.503315
        2645        0.347263        0.494589        0.499641        0.492938
        2646        0.994941        0.641973        0.591865        0.518645
        2647        0.545378        0.653607        0.455004        0.473687
        2648        0.660428        0.615507        0.600685        0.543426
        2649          0.4983        0.732915        0.568121        0.544641
        2650        0.891445        0.861515        0.544249        0.497781
        2651        0.678511        0.467446        0.474083        0.497233
        2652        0.312711        0.603526         0.55797        0.467011
        2653        0.681502        0.621727        0.625805          0.5687
        2654       0.0875492       0.0789081        0.325109        0.460336
        2655         0.49407        0.442555        0.506244        0.472266
        2656        0.958138        0.761972        0.667606        0.519296
        2657        0.286432        0.621624        0.557447        0.485587
        2658        0.566005        0.308148        0.425582        0.505317
        2659        0.658486        0.759664        0.673847        0.520959
        2660        0.904024        0.771343        0.652265        0.542708
        2661        0.159274        0.538531        0.559594        0.495039
        2662         0.48358        0.548962        0.590903         0.50503
        2663        0.974834        0.897501        0.677045        0.494999
        2664        0.720526        0.786397        0.515085        0.549543
        2665        0.943323         0.47488        0.415878        0.442307
        2666        0.150925        0.125136        0.403746        0.496114
        2667        0.507449        0.415883        0.589651        0.534506
        2668        0.382556        0.206002         0.48695        0.533719
        2669        0.852947        0.862579         0.51894        0.519591
        2670        0.170517        0.241352        0.438412        0.539367
        2671        0.307967        0.531535        0.587586        0.506829
        2672        0.675244        0.747429        0.505553         0.53101
        2673       0.0919585         0.24965        0.360859        0.472033
        2674        0.818626        0.680403        0.657732        0.507719
        2675        0.703761        0.658504         0.63176        0.524584
        2676        0.698884        0.746958        0.398123        0.497107
        2677        0.627333        0.512391         0.41396        0.477649
        2678        0.257231        0.562664        0.624587        0.491734
        2679        0.609675        0.585051        0.627276         0.54232
        2680        0.809315         0.60868        0.439687        0.482904
        2681         0.52921        0.664963        0.623883        0.580569
        2682        0.661837        0.589697        0.399884        0.522022
        2683        0.824029        0.458894         0.48083        0.481176
        2684        0.829651        0.823375        0.558747        0.516376
        2685        0.588116        0.438259        0.536774        0.496963
        2686        0.851115        0.693858          0.3989        0.437925
        2687        0.769796        0.752672        0.578168        0.540922
        2688        0.869321        0.479319        0.562243        0.500419
        2689        0.420351        0.299931        0.482496        0.463027
        2690        0.504321        0.515787        0.577833        0.541856
        2691        0.641923        0.381508        0.603505        0.528736
        2692        0.586341        0.686921        0.551674        0.476037
        2693        0.772464        0.587462        0.735702        0.544411
        2694         0.55241        0.631653        0.522466        0.488675
        2695        0.421707        0.644553        0.622743        0.534115
        2696        0.228765        0.339051        0.402266        0.530242
        2697        0.235768        0.426146        0.576683        0.466443
        2698        0.828799         0.45203        0.610799        0.529461
        2699         0.71918        0.662374        0.652397        0.559274
        2700        0.291244        0.628929        0.477041        0.538049
        2701       0.0818279        0.103851        0.373831        0.474555
        2702        0.565714        0.714279         0.62153         0.49907
        2703        0.904427        0.482066        0.536078        0.504429
        2704        0.122637        0.247468         0.44768        0.457933
        2705        0.429851        0.574454         0.60962         0.52426
        2706        0.822048        0.490313        0.360267        0.476839
        2707        0.488794        0.521967        0.650431        0.517313
        2708         0.32061        0.181931        0.494044        0.510134
        2709        0.456931        0.261805        0.471961        0.470063
        2710        0.428683        0.631613        0.475332        0.499829
        2711        0.216896        0.527846        0.562381        0.516335
        2712        0.249156        0.537776        0.454239        0.497174
        2713        0.862074        0.836104        0.532811        0.482693
        2714        0.537198        0.573379        0.635045        0.507968
        2715        0.830394        0.712442        0.559577        0.526717
        2716        0.514986        0.305577        0.497084        0.505966
        2717        0.294944         0.63457        0.635923        0.534008
        2718        0.357916        0.419684        0.538354        0.510468
        2719        0.964449        0.750224        0.575906        0.519017
        2720        0.738705        0.494889        0.588872        0.530897
        2721         0.96027        0.898265        0.515589        0.488968
        2722        0.173211        0.231514        0.430691        0.482906
        2723        0.137812        0.299257        0.433946        0.499398
        2724        0.456743        0.556921        0.526291        0.507239
        2725        0.108848        0.496965        0.568275        0.504043
        2726        0.212029        0.439555        0.496931        0.474327
        2727        0.297476        0.222032         0.32624        0.481013
        2728        0.489947        0.517914        0.507384        0.494291
